1. Dönem

"6ING105 - Academic English-IKelime öğretimi, okuma ve yazma dersleri, dinleme ve konuşma çalışmaları.",4,0,4,4
"6MTCBSA103 - Calculus-IFonsiyonlar ve özellikleri, limit kuralları, sonsuz limitler, süreklilik, türev tanımı ve kuralları, L'Hospital kuralı, türev uygulamaları, fonksiyon grafikleri ve çizimleri, belirsiz integral.",3,2,4,5
"6FEABSA101 - Engineering OrientationBu ders  temel mühendislik kavramını, mühendislikte problem çözme tekniklerini, mühendislikte iletişim becerilerini, mühendislikte disiplinler arası etkileşimi, uluslar arası birim sistemlerini ve mühendislik temel alan konularını içermektedir.",3,0,3,6
"6IENBSA101 - Industrial ChemistryMadde ve özellikleri. Atomun yapısı. Molekül ve iyonlar. Kimyasal formüller. Reaksiyonlar ve denklemler. Atomun elektron dağılımı. Kimyasal bağlar. Periyodik tablo ve elementler. Gazlar, sıvılar ve katılar. Çözeltiler ve çözünebilirlik. Asit ve bazlar. İyon dengesi. Çözelti tepkimeleri. Oksidasyon ve redüksion.  ",2,0,2,6
"6MTCBSA107 - Physics-IBirimler, vektörler ve fiziksel nicelikler, 1, 2 ve 3 boyutta kinematik, Newton mekaniği ve uygulamaları, iş güç enerji ve uygulamaları, momentum ve uygulamaları, dönen cisim dinamiği ve uygulamaları, denge durumu ve esneklik.					
",3,2,4,5
"6HDCAHR001 - Principles of Atatürk and History of Reforms-IModern Türkiye´nin doğuşu ve gelişim süreci içindeki olaylar, fikirler ve ilkeler. ",2,0,2,2
"6HDCTRL101 - Turkish Language-IDünya dilleri, Türkçe'nin tarihsel dönemleri, Türkçe'nin ses düzeni ve yapısal özellikleri.   ",2,0,2,2

2. Dönem

"6ING106 - Academic English-IIKelime öğretimi, okuma ve yazma dersleri, dinleme ve konuşma çalışmaları.",4,0,4,4
"6MTCBSA105 - Algorithms and Programming-IAlgoritma kavramı, akış diyagramları, programlama ve programlama dili, yapısal programlama kavramı, dizi kavramı, dizilerde arama ve sıralama algoritmaları, çok boyutlu diziler (matrisler), dosya (file) kullanımı ve dosyalarla ilgili temel kavramlar, format kavramı ve girdi-çıktı formatlama, altprogram kavramı, özyineleme kavramı ve özyinelemeli altprogram örnekleri.",2,2,3,6
"6MTCBSA104 - Calculus-IIRiemann İntegrali, belirli integralin uygulamaları, alan, yay uzunluğu, dönel yüzeyin alanı ve hacim hesapları, kutupsal koordinatlar, kompleks sayılar, diziler, sonsuz seriler, pozitif terimli seriler, kuvvet serileri, mutlak yakınsaklık ve şartlı yakınsaklık, Taylor ve Maclaurin serileri.",3,2,4,5
"6IENOAS101 - Computer Aided Engineering DrawingGeometrik yapılar, ortografik projeksiyon, üç boyutlu modeller ve teknikleri, serbest grafik çizimleri, bölümleme temelleri",1,2,2,6
"6MTCBSA108 - Physics-IIElektrik yükleri ve elektrik alanlar, Gauss yasası, elektrik potansiyel, sığa ve dielektrikler, akım, direnç ve emk, doğru akım devreleri, manyetik alanlar, manyetik alanların kaynakları, elektromanyetik indüksiyon, alternatif akımlar ve elektromanyetik dalgalar",3,2,4,5
"6HDCAHR002 - Principles of Atatürk and History of Reforms-IISiyasal Alanda Yapılan İnkılâplar, Hukuk Alanında Yapılan İnkılâplar, Eğitim ve Kültür Alanında Yapılan İnkılâplar, İktisâdi Alanda Yapılan İnkılâplar, Sosyal Alanda Yapılan İnkılâplar, Atatürk İlkeleri, Atatürk Dönemi Türk Dış Politikası, İkinci Dünya Savaşı Yıllarında Türkiye, 1950 -1960 Yılları Arası Türkiye.",2,0,2,2
"6HDCTRL102 - Turkish Language-IIKelime grupları, cümle yapıları, cümle türleri, anlatım bozuklukları.",2,0,2,2

3. Dönem

"6IENOAS203 - AccountingMuhasebenin Tanımı, Finansal Durumun Ölçülmesi ve İncelenmesi, Gelir Tablosu, Bilanço, Nakit Akım Tablosu, T Cetveli, Finansal Oranlar, Maliyet Miktar Analizi, Tam Maliyetleme ve Bütçeleme",3,0,3,5
"6MTCBSA202 - Algorithms and Programming-IIAlgoritmalar ve programlama hakkında temel prensiplerin anlaşılması. 
C dilinin temel yapısının anlaşılması. ",2,2,3,5
6BUSAOS001 - EconomicsDersin içeriğini ekonominin genel olarak ele alınması ve ardından mikro ve makro ekonomik analizin daha detaylı ele alınması ve öğrencilere ekonomik düşünme alışkanlığının verilmesi konuları oluşturur.,3,0,3,5
"6FCCEPO002 - Environmental Protection, Occupational Health and SafetyBu ders, çevresel değerlerin ve ekolojik dengenin tahribini, bozulmasını ve yok
olmasını önlemeye, mevcut bozulmaları gidermeye, çevreyi iyileştirmeye ve geliştirmeye, çevre kirliliğini önlemeye yönelik temel bilgiler ile iş güvenliğinin tarihsel gelişimi ve önemi, ülkemizde iş güvenliğinin genel görünümü ve iş sağlığı ve güvenliği mevzuatı, iş güvenliği kuralları, tehlikelerin kaynakları, tehlikelerin belirlenmesi, risk değerlendirmesi, risklerin kontrolü,meslek hastalıkları, iş kazaları, işçi sağlığına etkileri açısından, fiziksel, kimyasal, biyolojik ve psikolojik faktörler gibi temel bilgileri içermektedir.",2,0,2,3
"6MTCBSA101 - Linear AlgebraMatris cebri, lineer denklem sistemleri, vektör uzayları, lineer dönüşümler, iç çarpım uzayları ve diklik, determinantlar, dikleştirme, öz vektör, öz değer problemleri.					",3,0,3,5
6IENBSA201 - Probability for EngineersBu dersin sonucunda her öğrenci rassal deneme sonrası ortaya çıkan sonuçları küme teorisini kullanarak örneklerle açıklar; Olasılığın tanımını ve olasılıkla ilgili kuralları matematiksel olarak açıklar; Kesikli ve Sürekli rasgele değişkenler ve olasılık kitle/yoğunluk fonksiyonunu bilir ve kullanır; Sıkça karşılaşılan kesikli ve sürekli dağılımları kullanır ve bir veri setini analiz ederek istatistiksel çıkarımlarda bulunur.,2,2,3,4
"6FCCAQM004 - Quality Assurance and Quality Management SystemsBu ders kalite yönetiminin felsefesini, ilkelerini ve kalite yönetimini başarılı bir şekilde uygulamada kullanılan araçları; kalite kontrolü için gerekli istatistiksel yaklaşımları; çeşitli sektördelerdeki Kalite Güvence Sistemi (ISO standartları) ve Kalite Sistem Dökümantasyonları hakkında uygulamaya yönelik süreçleri içermektedir.",2,0,2,3

4. Dönem

"6FEAOAS001 - Computer Programming and IE SoftwareVBA kullanarak, programlamanın temel özellikleri, değişken, sabit, komut, yordam kavramları, döngü, giriş-çıkış, karar, dosyalama başlıklarındaki komutların öğretilmesi, sözkonusu komutlar ile örnek programların yazılması.",2,0,2,4
